geo,country,year,pop_avg
AD,Andorra,1986,45785
AD,Andorra,1987,47714
AD,Andorra,1988,49490
AD,Andorra,1989,50708
AD,Andorra,1990,52697
AD,Andorra,1991,56778
AD,Andorra,1992,60324
AD,Andorra,1993,63413
AD,Andorra,1994,64769
AD,Andorra,1995,64085
AD,Andorra,1996,64169
AD,Andorra,1997,64893
AD,Andorra,1998,65592
AD,Andorra,1999,65924
AD,Andorra,2000,65908
AD,Andorra,2001,66089
AD,Andorra,2002,66747
AD,Andorra,2003,69740
AD,Andorra,2004,74598
AD,Andorra,2005,77712
AD,Andorra,2006,79886
AD,Andorra,2007,82180
AD,Andorra,2008,83811
AD,Andorra,2009,84283
AD,Andorra,2010,84549
AD,Andorra,2011,78115
AD,Andorra,2012,77181
AD,Andorra,2016,72419
AD,Andorra,2018,75486
AD,Andorra,2019,76860
AD,Andorra,2022,80562
AD,Andorra,2023,83345
AL,Albania,1960,1608800
AL,Albania,1961,1659800
AL,Albania,1962,1711319
AL,Albania,1963,1762621
AL,Albania,1964,1814135
AL,Albania,1965,1864791
AL,Albania,1966,1914573
AL,Albania,1967,1965598
AL,Albania,1968,2022272
AL,Albania,1969,2081695
AL,Albania,1970,2135479
AL,Albania,1971,2187853
AL,Albania,1972,2243126
AL,Albania,1973,2296752
AL,Albania,1974,2350124
AL,Albania,1975,2404831
AL,Albania,1976,2458526
AL,Albania,1977,2513546
AL,Albania,1978,2566266
AL,Albania,1979,2617832
AL,Albania,1980,2671997
AL,Albania,1981,2726056
AL,Albania,1982,2784278
AL,Albania,1983,2843960
AL,Albania,1984,2904429
AL,Albania,1985,2964762
AL,Albania,1986,3022635
AL,Albania,1987,3083605
AL,Albania,1988,3142336
AL,Albania,1989,3211964
AL,Albania,1990,3266790
AL,Albania,1991,3247039
AL,Albania,1992,3227287
AL,Albania,1993,3207536
AL,Albania,1994,3187784
AL,Albania,1995,3168033
AL,Albania,1996,3148281
AL,Albania,1997,3128530
AL,Albania,1998,3108778
AL,Albania,1999,3089027
AL,Albania,2000,3060173
AL,Albania,2001,3060169
AL,Albania,2002,3051006
AL,Albania,2003,3039612
AL,Albania,2004,3026933
AL,Albania,2005,3011482
AL,Albania,2006,2992542
AL,Albania,2007,2970011
AL,Albania,2008,2947311
AL,Albania,2009,2927515
AL,Albania,2010,2913018
AL,Albania,2011,2905185
AL,Albania,2012,2900389
AL,Albania,2013,2895082
AL,Albania,2014,2889095
AL,Albania,2015,2880694
AL,Albania,2016,2876092
AL,Albania,2017,2873458
AL,Albania,2018,2866376
AL,Albania,2019,2854191
AL,Albania,2020,2837848
AL,Albania,2021,2811667
AL,Albania,2022,2777689
AL,Albania,2023,2576364
AL,Albania,2024,2377128
AM,Armenia,1996,3247400
AM,Armenia,1997,3242100
AM,Armenia,1998,3235150
AM,Armenia,1999,3229500
AM,Armenia,2000,3221100
AM,Armenia,2001,3214100
AM,Armenia,2002,3211600
AM,Armenia,2003,3211250
AM,Armenia,2004,3214000
AM,Armenia,2005,3217517
AM,Armenia,2006,3221094
AM,Armenia,2007,3226520
AM,Armenia,2008,3234031
AM,Armenia,2009,3243729
AM,Armenia,2010,3256066
AM,Armenia,2011,3268468
AM,Armenia,2015,3004588
AM,Armenia,2016,2992364
AM,Armenia,2017,2979442
AM,Armenia,2018,2969001
AM,Armenia,2019,2962482
AM,Armenia,2020,2961473
AM,Armenia,2023,2984166
AM,Armenia,2024,3033727
AT,Austria,1960,7047539
AT,Austria,1961,7086299
AT,Austria,1962,7129864
AT,Austria,1963,7175811
AT,Austria,1964,7223801
AT,Austria,1965,7270889
AT,Austria,1966,7322066
AT,Austria,1967,7376998
AT,Austria,1968,7415403
AT,Austria,1969,7441055
AT,Austria,1970,7467086
AT,Austria,1971,7500482
AT,Austria,1972,7544201
AT,Austria,1973,7586115
AT,Austria,1974,7599038
AT,Austria,1975,7578903
AT,Austria,1976,7565525
AT,Austria,1977,7568430
AT,Austria,1978,7562305
AT,Austria,1979,7549425
AT,Austria,1980,7549433
AT,Austria,1981,7568710
AT,Austria,1982,7574140
AT,Austria,1983,7561910
AT,Austria,1984,7561434
AT,Austria,1985,7564985
AT,Austria,1986,7569794
AT,Austria,1987,7574586
AT,Austria,1988,7585317
AT,Austria,1989,7619567
AT,Austria,1990,7677850
AT,Austria,1991,7754891
AT,Austria,1992,7840709
AT,Austria,1993,7905633
AT,Austria,1994,7936118
AT,Austria,1995,7948278
AT,Austria,1996,7959017
AT,Austria,1997,7968041
AT,Austria,1998,7976789
AT,Austria,1999,7992324
AT,Austria,2000,8011566
AT,Austria,2001,8042293
AT,Austria,2002,8081957
AT,Austria,2003,8121423
AT,Austria,2004,8171966
AT,Austria,2005,8227829
AT,Austria,2006,8268641
AT,Austria,2007,8295487
AT,Austria,2008,8321496
AT,Austria,2009,8343323
AT,Austria,2010,8363404
AT,Austria,2011,8391643
AT,Austria,2012,8429991
AT,Austria,2013,8479823
AT,Austria,2014,8546356
AT,Austria,2015,8642699
AT,Austria,2016,8736668
AT,Austria,2017,8797566
AT,Austria,2018,8840521
AT,Austria,2019,8879920
AT,Austria,2020,8916864
AT,Austria,2021,8955797
AT,Austria,2022,9041851
AT,Austria,2023,9131761
AT,Austria,2024,9177982
AZ,Azerbaijan,1996,7763000
AZ,Azerbaijan,1997,7838250
AZ,Azerbaijan,1998,7913000
AZ,Azerbaijan,1999,7982750
AZ,Azerbaijan,2000,8048600
AZ,Azerbaijan,2001,8111200
AZ,Azerbaijan,2002,8171950
AZ,Azerbaijan,2003,8234100
AZ,Azerbaijan,2004,8306500
AZ,Azerbaijan,2005,8391850
AZ,Azerbaijan,2006,8484550
AZ,Azerbaijan,2007,8581300
AZ,Azerbaijan,2008,8763400
AZ,Azerbaijan,2009,8947243
AZ,Azerbaijan,2010,9054332
AZ,Azerbaijan,2011,9173082
AZ,Azerbaijan,2012,9295784
AZ,Azerbaijan,2013,9416801
AZ,Azerbaijan,2014,9535079
AZ,Azerbaijan,2015,9649341
AZ,Azerbaijan,2016,9757812
AZ,Azerbaijan,2017,9854033
AZ,Azerbaijan,2018,9939771
AZ,Azerbaijan,2019,10024283
AZ,Azerbaijan,2020,10093121
AZ,Azerbaijan,2021,10137750
AZ,Azerbaijan,2022,10141756
AZ,Azerbaijan,2023,10153958
AZ,Azerbaijan,2024,10202830
BA,Bosnia and Herzegovina,1960,3238989
BA,Bosnia and Herzegovina,1961,3297769
BA,Bosnia and Herzegovina,1962,3368020
BA,Bosnia and Herzegovina,1963,3443289
BA,Bosnia and Herzegovina,1964,3516751
BA,Bosnia and Herzegovina,1965,3590488
BA,Bosnia and Herzegovina,1966,3664419
BA,Bosnia and Herzegovina,1967,3734051
BA,Bosnia and Herzegovina,1968,3750866
BA,Bosnia and Herzegovina,1969,3710120
BA,Bosnia and Herzegovina,1970,3708455
BA,Bosnia and Herzegovina,1971,3760174
BA,Bosnia and Herzegovina,1972,3817090
BA,Bosnia and Herzegovina,1973,3871556
BA,Bosnia and Herzegovina,1974,3924346
BA,Bosnia and Herzegovina,1975,3977729
BA,Bosnia and Herzegovina,1976,4032039
BA,Bosnia and Herzegovina,1977,4084725
BA,Bosnia and Herzegovina,1978,4133975
BA,Bosnia and Herzegovina,1979,4147344
BA,Bosnia and Herzegovina,1980,4125486
BA,Bosnia and Herzegovina,1981,4136196
BA,Bosnia and Herzegovina,1982,4180785
BA,Bosnia and Herzegovina,1983,4225977
BA,Bosnia and Herzegovina,1984,4271305
BA,Bosnia and Herzegovina,1985,4315607
BA,Bosnia and Herzegovina,1986,4358448
BA,Bosnia and Herzegovina,1987,4400459
BA,Bosnia and Herzegovina,1988,4441436
BA,Bosnia and Herzegovina,1989,4480351
BA,Bosnia and Herzegovina,1990,4508562
BA,Bosnia and Herzegovina,1991,4452061
BA,Bosnia and Herzegovina,1992,4320300
BA,Bosnia and Herzegovina,1993,4188550
BA,Bosnia and Herzegovina,1994,4056800
BA,Bosnia and Herzegovina,1995,3925050
BA,Bosnia and Herzegovina,1996,3793320
BA,Bosnia and Herzegovina,1997,3638588
BA,Bosnia and Herzegovina,1998,3619377
BA,Bosnia and Herzegovina,1999,3721051
BA,Bosnia and Herzegovina,2000,3771401
BA,Bosnia and Herzegovina,2001,3801442
BA,Bosnia and Herzegovina,2002,3821758
BA,Bosnia and Herzegovina,2003,3833882
BA,Bosnia and Herzegovina,2004,3839973
BA,Bosnia and Herzegovina,2005,3842591
BA,Bosnia and Herzegovina,2006,3843334
BA,Bosnia and Herzegovina,2007,3843932
BA,Bosnia and Herzegovina,2008,3843922
BA,Bosnia and Herzegovina,2009,3844022
BA,Bosnia and Herzegovina,2010,3843615
BA,Bosnia and Herzegovina,2011,3841224
BA,Bosnia and Herzegovina,2012,3837455
BA,Bosnia and Herzegovina,2013,3833278
BA,Bosnia and Herzegovina,2014,3828123
BA,Bosnia and Herzegovina,2015,3670658
BA,Bosnia and Herzegovina,2016,3512855
BA,Bosnia and Herzegovina,2017,3505012
BA,Bosnia and Herzegovina,2018,3496157
BA,Bosnia and Herzegovina,2022,3452789
BA,Bosnia and Herzegovina,2023,3429142
BA,Bosnia and Herzegovina,2024,3411829
BE,Belgium,1960,9153489
BE,Belgium,1961,9183948
BE,Belgium,1962,9220578
BE,Belgium,1963,9289770
BE,Belgium,1964,9378113
BE,Belgium,1965,9463667
BE,Belgium,1966,9527807
BE,Belgium,1967,9580991
BE,Belgium,1968,9618756
BE,Belgium,1969,9646032
BE,Belgium,1970,9655549
BE,Belgium,1971,9673162
BE,Belgium,1972,9711115
BE,Belgium,1973,9741720
BE,Belgium,1974,9772419
BE,Belgium,1975,9800700
BE,Belgium,1976,9818227
BE,Belgium,1977,9830358
BE,Belgium,1978,9839534
BE,Belgium,1979,9848382
BE,Belgium,1980,9859242
BE,Belgium,1981,9858982
BE,Belgium,1982,9856303
BE,Belgium,1983,9855520
BE,Belgium,1984,9855372
BE,Belgium,1985,9858308
BE,Belgium,1986,9861823
BE,Belgium,1987,9870234
BE,Belgium,1988,9901664
BE,Belgium,1989,9937697
BE,Belgium,1990,9967379
BE,Belgium,1991,10004486
BE,Belgium,1992,10045158
BE,Belgium,1993,10084475
BE,Belgium,1994,10115603
BE,Belgium,1995,10136811
BE,Belgium,1996,10156637
BE,Belgium,1997,10181245
BE,Belgium,1998,10203008
BE,Belgium,1999,10226419
BE,Belgium,2000,10251250
BE,Belgium,2001,10286570
BE,Belgium,2002,10332785
BE,Belgium,2003,10376133
BE,Belgium,2004,10421137
BE,Belgium,2005,10478617
BE,Belgium,2006,10547958
BE,Belgium,2007,10625700
BE,Belgium,2008,10709973
BE,Belgium,2009,10796493
BE,Belgium,2010,10895586
BE,Belgium,2011,11038264
BE,Belgium,2012,11106932
BE,Belgium,2013,11170983
BE,Belgium,2014,11209057
BE,Belgium,2015,11274196
BE,Belgium,2016,11331422
BE,Belgium,2017,11375158
BE,Belgium,2018,11427054
BE,Belgium,2019,11488980
BE,Belgium,2020,11538604
BE,Belgium,2021,11586195
BE,Belgium,2022,11680210
BE,Belgium,2023,11779946
BE,Belgium,2024,11850296
BG,Bulgaria,1960,7867374
BG,Bulgaria,1961,7943118
BG,Bulgaria,1962,8012946
BG,Bulgaria,1963,8078145
BG,Bulgaria,1964,8144340
BG,Bulgaria,1965,8204168
BG,Bulgaria,1966,8258057
BG,Bulgaria,1967,8310226
BG,Bulgaria,1968,8369603
BG,Bulgaria,1969,8434172
BG,Bulgaria,1970,8489574
BG,Bulgaria,1971,8536395
BG,Bulgaria,1972,8576200
BG,Bulgaria,1973,8620967
BG,Bulgaria,1974,8678745
BG,Bulgaria,1975,8720742
BG,Bulgaria,1976,8758599
BG,Bulgaria,1977,8804183
BG,Bulgaria,1978,8814032
BG,Bulgaria,1979,8825940
BG,Bulgaria,1980,8861535
BG,Bulgaria,1981,8891117
BG,Bulgaria,1982,8917457
BG,Bulgaria,1983,8939738
BG,Bulgaria,1984,8960679
BG,Bulgaria,1985,8960547
BG,Bulgaria,1986,8958171
BG,Bulgaria,1987,8971359
BG,Bulgaria,1988,8981446
BG,Bulgaria,1989,8876972
BG,Bulgaria,1990,8718289
BG,Bulgaria,1991,8632367
BG,Bulgaria,1992,8540164
BG,Bulgaria,1993,8472313
BG,Bulgaria,1994,8443591
BG,Bulgaria,1995,8406067
BG,Bulgaria,1996,8362826
BG,Bulgaria,1997,8312068
BG,Bulgaria,1998,8256786
BG,Bulgaria,1999,8210624
BG,Bulgaria,2000,8170172
BG,Bulgaria,2001,8009142
BG,Bulgaria,2002,7837161
BG,Bulgaria,2003,7775327
BG,Bulgaria,2004,7716860
BG,Bulgaria,2005,7658972
BG,Bulgaria,2006,7601022
BG,Bulgaria,2007,7545338
BG,Bulgaria,2008,7492561
BG,Bulgaria,2009,7444443
BG,Bulgaria,2010,7395599
BG,Bulgaria,2011,7348328
BG,Bulgaria,2012,7305888
BG,Bulgaria,2013,7160005
BG,Bulgaria,2014,7073572
BG,Bulgaria,2015,6984225
BG,Bulgaria,2016,6894139
BG,Bulgaria,2017,6803468
BG,Bulgaria,2018,6710798
BG,Bulgaria,2019,6616726
BG,Bulgaria,2020,6550696
BG,Bulgaria,2021,6507301
BG,Bulgaria,2022,6465097
BG,Bulgaria,2023,6446596
BG,Bulgaria,2024,6441421
BY,Belarus,1996,10159569
BY,Belarus,1997,10117433
BY,Belarus,1998,10069112
BY,Belarus,1999,10032359
BY,Belarus,2000,10004958
BY,Belarus,2001,9970688
BY,Belarus,2002,9924766
BY,Belarus,2003,9873826
BY,Belarus,2004,9824568
BY,Belarus,2005,9775307
BY,Belarus,2006,9732501
BY,Belarus,2007,9702116
BY,Belarus,2008,9680841
BY,Belarus,2009,9576045
BY,Belarus,2010,9480686
BY,Belarus,2011,9473172
BY,Belarus,2012,9464495
BY,Belarus,2013,9465997
BY,Belarus,2014,9474511
BY,Belarus,2015,9489616
BY,Belarus,2016,9501534
BY,Belarus,2017,9498264
BY,Belarus,2018,9483499
BY,Belarus,2019,9441762
CH,Switzerland,1960,5327827
CH,Switzerland,1961,5434294
CH,Switzerland,1962,5573815
CH,Switzerland,1963,5694247
CH,Switzerland,1964,5789228
CH,Switzerland,1965,5856472
CH,Switzerland,1966,5918002
CH,Switzerland,1967,5991785
CH,Switzerland,1968,6067714
CH,Switzerland,1969,6136387
CH,Switzerland,1970,6180877
CH,Switzerland,1971,6213399
CH,Switzerland,1972,6260956
CH,Switzerland,1973,6307347
CH,Switzerland,1974,6341405
CH,Switzerland,1975,6338632
CH,Switzerland,1976,6302504
CH,Switzerland,1977,6281174
CH,Switzerland,1978,6281738
CH,Switzerland,1979,6294365
CH,Switzerland,1980,6319408
CH,Switzerland,1981,6354074
CH,Switzerland,1982,6391309
CH,Switzerland,1983,6418773
CH,Switzerland,1984,6441865
CH,Switzerland,1985,6470365
CH,Switzerland,1986,6504124
CH,Switzerland,1987,6545106
CH,Switzerland,1988,6593386
CH,Switzerland,1989,6646912
CH,Switzerland,1990,6715519
CH,Switzerland,1991,6799978
CH,Switzerland,1992,6875364
CH,Switzerland,1993,6938265
CH,Switzerland,1994,6993795
CH,Switzerland,1995,7040687
CH,Switzerland,1996,7071850
CH,Switzerland,1997,7088906
CH,Switzerland,1998,7110001
CH,Switzerland,1999,7143991
CH,Switzerland,2000,7184250
CH,Switzerland,2001,7229854
CH,Switzerland,2002,7284753
CH,Switzerland,2003,7339001
CH,Switzerland,2004,7389625
CH,Switzerland,2005,7437115
CH,Switzerland,2006,7483934
CH,Switzerland,2007,7551117
CH,Switzerland,2008,7647675
CH,Switzerland,2009,7743831
CH,Switzerland,2010,7824909
CH,Switzerland,2011,7912398
CH,Switzerland,2012,7996861
CH,Switzerland,2013,8089346
CH,Switzerland,2014,8188649
CH,Switzerland,2015,8282396
CH,Switzerland,2016,8373338
CH,Switzerland,2017,8451840
CH,Switzerland,2018,8514329
CH,Switzerland,2019,8575280
CH,Switzerland,2020,8638167
CH,Switzerland,2021,8704546
CH,Switzerland,2022,8777088
CH,Switzerland,2023,8888822
CH,Switzerland,2024,9006644
CY,Cyprus,1960,572783
CY,Cyprus,1961,574733
CY,Cyprus,1962,577400
CY,Cyprus,1963,582200
CY,Cyprus,1964,586950
CY,Cyprus,1965,590800
CY,Cyprus,1966,595150
CY,Cyprus,1967,599450
CY,Cyprus,1968,604300
CY,Cyprus,1969,609400
CY,Cyprus,1970,614450
CY,Cyprus,1971,620000
CY,Cyprus,1972,627439
CY,Cyprus,1973,634789
CY,Cyprus,1974,629700
CY,Cyprus,1975,501790
CY,Cyprus,1976,497740
CY,Cyprus,1977,497800
CY,Cyprus,1978,499650
CY,Cyprus,1979,503550
CY,Cyprus,1980,509050
CY,Cyprus,1981,517573
CY,Cyprus,1982,523734
CY,Cyprus,1983,528071
CY,Cyprus,1984,534958
CY,Cyprus,1985,541501
CY,Cyprus,1986,547747
CY,Cyprus,1987,553736
CY,Cyprus,1988,559639
CY,Cyprus,1989,567674
CY,Cyprus,1990,579898
CY,Cyprus,1991,595105
CY,Cyprus,1992,611150
CY,Cyprus,1993,626088
CY,Cyprus,1994,639172
CY,Cyprus,1995,650866
CY,Cyprus,1996,661323
CY,Cyprus,1997,670764
CY,Cyprus,1998,679039
CY,Cyprus,1999,686680
CY,Cyprus,2000,694023
CY,Cyprus,2001,701544
CY,Cyprus,2002,709630
CY,Cyprus,2003,718307
CY,Cyprus,2004,727980
CY,Cyprus,2005,738540
CY,Cyprus,2006,750965
CY,Cyprus,2007,767125
CY,Cyprus,2008,786632
CY,Cyprus,2009,808035
CY,Cyprus,2010,829446
CY,Cyprus,2011,850881
CY,Cyprus,2012,863945
CY,Cyprus,2013,861443
CY,Cyprus,2014,860439
CY,Cyprus,2015,862305
CY,Cyprus,2016,866821
CY,Cyprus,2017,874240
CY,Cyprus,2018,884398
CY,Cyprus,2019,896312
CY,Cyprus,2020,908453
CY,Cyprus,2021,922120
CY,Cyprus,2022,939424
CY,Cyprus,2023,957725
CY,Cyprus,2024,974666
CZ,Czechia,1960,9602006
CZ,Czechia,1961,9586651
CZ,Czechia,1962,9624660
CZ,Czechia,1963,9670685
CZ,Czechia,1964,9727804
CZ,Czechia,1965,9779358
CZ,Czechia,1966,9821040
CZ,Czechia,1967,9852899
CZ,Czechia,1968,9876346
CZ,Czechia,1969,9896580
CZ,Czechia,1970,9858071
CZ,Czechia,1971,9826815
CZ,Czechia,1972,9867632
CZ,Czechia,1973,9922266
CZ,Czechia,1974,9988459
CZ,Czechia,1975,10058620
CZ,Czechia,1976,10125939
CZ,Czechia,1977,10186755
CZ,Czechia,1978,10242098
CZ,Czechia,1979,10292341
CZ,Czechia,1980,10304193
CZ,Czechia,1981,10300591
CZ,Czechia,1982,10314826
CZ,Czechia,1983,10323856
CZ,Czechia,1984,10330213
CZ,Czechia,1985,10337118
CZ,Czechia,1986,10342227
CZ,Czechia,1987,10347318
CZ,Czechia,1988,10355276
CZ,Czechia,1989,10361068
CZ,Czechia,1990,10333355
CZ,Czechia,1991,10308578
CZ,Czechia,1992,10319123
CZ,Czechia,1993,10329855
CZ,Czechia,1994,10333587
CZ,Czechia,1995,10327253
CZ,Czechia,1996,10315241
CZ,Czechia,1997,10304131
CZ,Czechia,1998,10294373
CZ,Czechia,1999,10283860
CZ,Czechia,2000,10255063
CZ,Czechia,2001,10216605
CZ,Czechia,2002,10196916
CZ,Czechia,2003,10193998
CZ,Czechia,2004,10197101
CZ,Czechia,2005,10211216
CZ,Czechia,2006,10238905
CZ,Czechia,2007,10298828
CZ,Czechia,2008,10384603
CZ,Czechia,2009,10443936
CZ,Czechia,2010,10474410
CZ,Czechia,2011,10496088
CZ,Czechia,2012,10510785
CZ,Czechia,2013,10514272
CZ,Czechia,2014,10525347
CZ,Czechia,2015,10546059
CZ,Czechia,2016,10566332
CZ,Czechia,2017,10594438
CZ,Czechia,2018,10629928
CZ,Czechia,2019,10671870
CZ,Czechia,2020,10697858
CZ,Czechia,2021,10505772
CZ,Czechia,2022,10672118
CZ,Czechia,2023,10864042
CZ,Czechia,2024,10905028
DE,Germany,1960,55607705
DE,Germany,1961,56273735
DE,Germany,1962,56918197
DE,Germany,1963,57555878
DE,Germany,1964,58225980
DE,Germany,1965,58942021
DE,Germany,1966,59544763
DE,Germany,1967,59870704
DE,Germany,1968,60205754
DE,Germany,1969,60828812
DE,Germany,1970,61097878
DE,Germany,1971,61251834
DE,Germany,1972,61655931
DE,Germany,1973,61955369
DE,Germany,1974,62046427
DE,Germany,1975,61818050
DE,Germany,1976,61543310
DE,Germany,1977,61397371
DE,Germany,1978,61337204
DE,Germany,1979,61380501
DE,Germany,1980,61548645
DE,Germany,1981,61685321
DE,Germany,1982,61629395
DE,Germany,1983,61426385
DE,Germany,1984,61177963
DE,Germany,1985,61034865
DE,Germany,1986,61080468
DE,Germany,1987,61189270
DE,Germany,1988,61476591
DE,Germany,1989,62197069
DE,Germany,1990,63202344
DE,Germany,1991,80013896
DE,Germany,1992,80624598
DE,Germany,1993,81156363
DE,Germany,1994,81438348
DE,Germany,1995,81678051
DE,Germany,1996,81914831
DE,Germany,1997,82034771
DE,Germany,1998,82047195
DE,Germany,1999,82100243
DE,Germany,2000,82211508
DE,Germany,2001,82349925
DE,Germany,2002,82488495
DE,Germany,2003,82534176
DE,Germany,2004,82516260
DE,Germany,2005,82469422
DE,Germany,2006,82376451
DE,Germany,2007,82266372
DE,Germany,2008,82110097
DE,Germany,2009,81902307
DE,Germany,2010,81776930
DE,Germany,2011,80274983
DE,Germany,2012,80425823
DE,Germany,2013,80645605
DE,Germany,2014,80982500
DE,Germany,2015,81686611
DE,Germany,2016,82348669
DE,Germany,2017,82657002
DE,Germany,2018,82905782
DE,Germany,2019,83092962
DE,Germany,2020,83160871
DE,Germany,2021,83196078
DE,Germany,2022,83177813
DE,Germany,2023,83287273
DE,Germany,2024,83516593
DE_TOT,Germany including former GDR,1960,72814900
DE_TOT,Germany including former GDR,1961,73377632
DE_TOT,Germany including former GDR,1962,74025784
DE_TOT,Germany including former GDR,1963,74714353
DE_TOT,Germany including former GDR,1964,75318337
DE_TOT,Germany including former GDR,1965,75963695
DE_TOT,Germany including former GDR,1966,76600311
DE_TOT,Germany including former GDR,1967,76951336
DE_TOT,Germany including former GDR,1968,77294314
DE_TOT,Germany including former GDR,1969,77909682
DE_TOT,Germany including former GDR,1970,78169289
DE_TOT,Germany including former GDR,1971,78312842
DE_TOT,Germany including former GDR,1972,78688452
DE_TOT,Germany including former GDR,1973,78936666
DE_TOT,Germany including former GDR,1974,78967433
DE_TOT,Germany including former GDR,1975,78673554
DE_TOT,Germany including former GDR,1976,78336950
DE_TOT,Germany including former GDR,1977,78159814
DE_TOT,Germany including former GDR,1978,78091820
DE_TOT,Germany including former GDR,1979,78126350
DE_TOT,Germany including former GDR,1980,78288576
DE_TOT,Germany including former GDR,1981,78407907
DE_TOT,Germany including former GDR,1982,78333366
DE_TOT,Germany including former GDR,1983,78128282
DE_TOT,Germany including former GDR,1984,77858685
DE_TOT,Germany including former GDR,1985,77684873
DE_TOT,Germany including former GDR,1986,77720436
DE_TOT,Germany including former GDR,1987,77839920
DE_TOT,Germany including former GDR,1988,78144619
DE_TOT,Germany including former GDR,1989,78751283
DE_TOT,Germany including former GDR,1990,79433029
DE_TOT,Germany including former GDR,1991,80013896
DE_TOT,Germany including former GDR,1992,80624598
DE_TOT,Germany including former GDR,1993,81156363
DE_TOT,Germany including former GDR,1994,81438348
DE_TOT,Germany including former GDR,1995,81678051
DE_TOT,Germany including former GDR,1996,81914831
DE_TOT,Germany including former GDR,1997,82034771
DE_TOT,Germany including former GDR,1998,82047195
DE_TOT,Germany including former GDR,1999,82100243
DE_TOT,Germany including former GDR,2000,82211508
DE_TOT,Germany including former GDR,2001,82349925
DE_TOT,Germany including former GDR,2002,82488495
DE_TOT,Germany including former GDR,2003,82534176
DE_TOT,Germany including former GDR,2004,82516260
DE_TOT,Germany including former GDR,2005,82469422
DE_TOT,Germany including former GDR,2006,82376451
DE_TOT,Germany including former GDR,2007,82266372
DE_TOT,Germany including former GDR,2008,82110097
DE_TOT,Germany including former GDR,2009,81902307
DE_TOT,Germany including former GDR,2010,81776930
DE_TOT,Germany including former GDR,2011,80274983
DE_TOT,Germany including former GDR,2012,80425823
DE_TOT,Germany including former GDR,2013,80645605
DE_TOT,Germany including former GDR,2014,80982500
DE_TOT,Germany including former GDR,2015,81686611
DE_TOT,Germany including former GDR,2016,82348669
DE_TOT,Germany including former GDR,2017,82657002
DE_TOT,Germany including former GDR,2018,82905782
DE_TOT,Germany including former GDR,2019,83092962
DE_TOT,Germany including former GDR,2020,83160871
DE_TOT,Germany including former GDR,2021,83196078
DE_TOT,Germany including former GDR,2022,83177813
DE_TOT,Germany including former GDR,2023,83287273
DE_TOT,Germany including former GDR,2024,83516593
DK,Denmark,1960,4579603
DK,Denmark,1961,4611687
DK,Denmark,1962,4647727
DK,Denmark,1963,4684483
DK,Denmark,1964,4722072
DK,Denmark,1965,4759012
DK,Denmark,1966,4797381
DK,Denmark,1967,4835354
DK,Denmark,1968,4864883
DK,Denmark,1969,4891860
DK,Denmark,1970,4928757
DK,Denmark,1971,4963126
DK,Denmark,1972,4991596
DK,Denmark,1973,5021861
DK,Denmark,1974,5045297
DK,Denmark,1975,5059862
DK,Denmark,1976,5072596
DK,Denmark,1977,5088419
DK,Denmark,1978,5104248
DK,Denmark,1979,5116801
DK,Denmark,1980,5123027
DK,Denmark,1981,5121572
DK,Denmark,1982,5117810
DK,Denmark,1983,5114297
DK,Denmark,1984,5111619
DK,Denmark,1985,5113691
DK,Denmark,1986,5120534
